Borough,LEGGI_Year,Sector,Fuel,Data_Year,KtCO2e
Harrow,2016,Transport,Railways diesel,2014,3.726786909
Havering,2016,Transport,Railways diesel,2014,2.076492064
Hillingdon,2016,Transport,Railways diesel,2014,11.48464612
Hounslow,2016,Transport,Railways diesel,2014,0.392446261
Islington,2016,Transport,Railways diesel,2014,1.820358665
Kensington and Chelsea,2016,Transport,Railways diesel,2014,2.164333854
Kingston,2016,Transport,Railways diesel,2014,0.575971582
Lambeth,2016,Transport,Railways diesel,2014,0.958984026
Lewisham,2016,Transport,Railways diesel,2014,1.408046198
Merton,2016,Transport,Railways diesel,2014,0.743810976
Newham,2016,Transport,Railways diesel,2014,2.476457045
Redbridge,2016,Transport,Railways diesel,2014,0.735488348
Richmond,2016,Transport,Railways diesel,2014,0.136729351
Southwark,2016,Transport,Railways diesel,2014,0.709204209
Sutton,2016,Transport,Railways diesel,2014,0
Tower Hamlets,2016,Transport,Railways diesel,2014,0.001919134
Waltham Forest,2016,Transport,Railways diesel,2014,2.101146546
Wandsworth,2016,Transport,Railways diesel,2014,1.456241724
Westminster,2016,Transport,Railways diesel,2014,2.974162546
Unapportioned,2016,Transport,Railways diesel,2014,-
London,2016,Transport,Railways diesel,2014,83.94980819
Barking and Dagenham,2016,Transport,Railways electric,2016,13.84826734
Barnet,2016,Transport,Railways electric,2016,24.79104159
Bexley,2016,Transport,Railways electric,2016,6.360228005
Brent,2016,Transport,Railways electric,2016,30.79344448
Bromley,2016,Transport,Railways electric,2016,15.09399924
Camden,2016,Transport,Railways electric,2016,32.75795005
City of London,2016,Transport,Railways electric,2016,14.17288477
Croydon,2016,Transport,Railways electric,2016,18.36877333
Ealing,2016,Transport,Railways electric,2016,19.16572685
Enfield,2016,Transport,Railways electric,2016,13.33678597
Greenwich,2016,Transport,Railways electric,2016,9.972406384
Hackney,2016,Transport,Railways electric,2016,7.409067816
Hammersmith and Fulham,2016,Transport,Railways electric,2016,14.30290656
Haringey,2016,Transport,Railways electric,2016,18.9940382
Harrow,2016,Transport,Railways electric,2016,14.17349238
Havering,2016,Transport,Railways electric,2016,14.07010495
Hillingdon,2016,Transport,Railways electric,2016,16.38063051
Hounslow,2016,Transport,Railways electric,2016,13.28057834
Islington,2016,Transport,Railways electric,2016,17.09666657
Kensington and Chelsea,2016,Transport,Railways electric,2016,17.93842432
Kingston,2016,Transport,Railways electric,2016,5.305543557
Lambeth,2016,Transport,Railways electric,2016,34.33837513
Lewisham,2016,Transport,Railways electric,2016,15.28790041
Merton,2016,Transport,Railways electric,2016,16.28702675
Newham,2016,Transport,Railways electric,2016,32.19292361
Redbridge,2016,Transport,Railways electric,2016,13.86133831
Richmond,2016,Transport,Railways electric,2016,6.915707291
Southwark,2016,Transport,Railways electric,2016,21.13755421
Sutton,2016,Transport,Railways electric,2016,3.120125656
Tower Hamlets,2016,Transport,Railways electric,2016,30.24732911
Waltham Forest,2016,Transport,Railways electric,2016,9.745910515
Wandsworth,2016,Transport,Railways electric,2016,29.76831285
Westminster,2016,Transport,Railways electric,2016,48.30236055
Unapportioned,2016,Transport,Railways electric,2016,40.26438398
London,2016,Transport,Railways electric,2016,639.0822096
Barking and Dagenham,2016,Transport,Road Transport,2016,130.781
Barnet,2016,Transport,Road Transport,2016,381.514
Bexley,2016,Transport,Road Transport,2016,185.674
Brent,2016,Transport,Road Transport,2016,205.078
Bromley,2016,Transport,Road Transport,2016,251.284
Camden,2016,Transport,Road Transport,2016,153.255
City of London,2016,Transport,Road Transport,2016,51.707
Croydon,2016,Transport,Road Transport,2016,235.299
Ealing,2016,Transport,Road Transport,2016,278.792
Enfield,2016,Transport,Road Transport,2016,358.21
Greenwich,2016,Transport,Road Transport,2016,214.411
Hackney,2016,Transport,Road Transport,2016,119.572
Hammersmith and Fulham,2016,Transport,Road Transport,2016,109.934
Haringey,2016,Transport,Road Transport,2016,132.304
Harrow,2016,Transport,Road Transport,2016,137.599
Havering,2016,Transport,Road Transport,2016,345.585
Hillingdon,2016,Transport,Road Transport,2016,402.434
Hounslow,2016,Transport,Road Transport,2016,284.398
Islington,2016,Transport,Road Transport,2016,98.633
Kensington and Chelsea,2016,Transport,Road Transport,2016,116.087
Kingston,2016,Transport,Road Transport,2016,156.792
Lambeth,2016,Transport,Road Transport,2016,162.501
Lewisham,2016,Transport,Road Transport,2016,150.559
Merton,2016,Transport,Road Transport,2016,131.605
Newham,2016,Transport,Road Transport,2016,175.182
Redbridge,2016,Transport,Road Transport,2016,250.211
Richmond,2016,Transport,Road Transport,2016,163.332
Southwark,2016,Transport,Road Transport,2016,159.161
Sutton,2016,Transport,Road Transport,2016,112.212
Tower Hamlets,2016,Transport,Road Transport,2016,154.926
Waltham Forest,2016,Transport,Road Transport,2016,175.904
Wandsworth,2016,Transport,Road Transport,2016,166.617
Westminster,2016,Transport,Road Transport,2016,252.762
Unapportioned,2016,Transport,Road Transport,2016,-
London,2016,Transport,Road Transport,2016,6404.315
Barking and Dagenham,2016,Transport,Total,N/A,151.0183356
Barnet,2016,Transport,Total,N/A,411.9539896
Bexley,2016,Transport,Total,N/A,204.7032211
Brent,2016,Transport,Total,N/A,245.1585893
Bromley,2016,Transport,Total,N/A,268.5667713
Camden,2016,Transport,Total,N/A,193.0196541
City of London,2016,Transport,Total,N/A,72.94173825
Croydon,2016,Transport,Total,N/A,255.3130763
Ealing,2016,Transport,Total,N/A,312.5957298
Enfield,2016,Transport,Total,N/A,372.5245329
Greenwich,2016,Transport,Total,N/A,236.4450191
Hackney,2016,Transport,Total,N/A,127.981105
Hammersmith and Fulham,2016,Transport,Total,N/A,142.4261353
Haringey,2016,Transport,Total,N/A,153.7726282
Harrow,2016,Transport,Total,N/A,155.7410411
Havering,2016,Transport,Total,N/A,366.2094435
Hillingdon,2016,Transport,Total,N/A,1113.937219
Hounslow,2016,Transport,Total,N/A,404.9517386
Islington,2016,Transport,Total,N/A,117.5500252
Kensington and Chelsea,2016,Transport,Total,N/A,138.1393407
Kingston,2016,Transport,Total,N/A,162.6735151
Lambeth,2016,Transport,Total,N/A,197.8190592
Lewisham,2016,Transport,Total,N/A,167.962371
Merton,2016,Transport,Total,N/A,148.6358377
Newham,2016,Transport,Total,N/A,257.89326
Redbridge,2016,Transport,Total,N/A,265.7717167
Richmond,2016,Transport,Total,N/A,215.6480777
Southwark,2016,Transport,Total,N/A,187.2939242
Sutton,2016,Transport,Total,N/A,115.3767591
Tower Hamlets,2016,Transport,Total,N/A,210.3371047
Waltham Forest,2016,Transport,Total,N/A,188.4200971
Wandsworth,2016,Transport,Total,N/A,211.5162518
Westminster,2016,Transport,Total,N/A,308.2662231
Unapportioned,2016,Transport,Total,N/A,40.26438398
London,2016,Transport,Total,N/A,8122.827916
Barking and Dagenham,2016,Total,Total,N/A,547.6849167
Barnet,2016,Total,Total,N/A,1232.287376
Bexley,2016,Total,Total,N/A,769.6552908
Brent,2016,Total,Total,N/A,932.0032632
Bromley,2016,Total,Total,N/A,1046.663395
Camden,2016,Total,Total,N/A,1123.589923
City of London,2016,Total,Total,N/A,884.3725451
Croydon,2016,Total,Total,N/A,1099.291332
Ealing,2016,Total,Total,N/A,1147.549921
Enfield,2016,Total,Total,N/A,1068.75672
Greenwich,2016,Total,Total,N/A,811.7955578
Hackney,2016,Total,Total,N/A,636.1291643
Hammersmith and Fulham,2016,Total,Total,N/A,682.1172434
Haringey,2016,Total,Total,N/A,665.3272407
Harrow,2016,Total,Total,N/A,627.5346791
Havering,2016,Total,Total,N/A,898.2272211
Hillingdon,2016,Total,Total,N/A,2042.028921
Hounslow,2016,Total,Total,N/A,1158.100044
Islington,2016,Total,Total,N/A,735.0309205
Kensington and Chelsea,2016,Total,Total,N/A,880.128594
Kingston,2016,Total,Total,N/A,570.295323
Lambeth,2016,Total,Total,N/A,929.0453469
Lewisham,2016,Total,Total,N/A,698.132442
Merton,2016,Total,Total,N/A,651.4155394
Newham,2016,Total,Total,N/A,989.1773992
Redbridge,2016,Total,Total,N/A,765.3316635
Richmond,2016,Total,Total,N/A,710.4328265
Southwark,2016,Total,Total,N/A,1074.434926
Sutton,2016,Total,Total,N/A,579.4529755
Tower Hamlets,2016,Total,Total,N/A,1279.053103
Waltham Forest,2016,Total,Total,N/A,670.1509069
Wandsworth,2016,Total,Total,N/A,897.1547676
Westminster,2016,Total,Total,N/A,2055.115895
Unapportioned,2016,Total,Total,N/A,13.47264504
London,2016,Total,Total,N/A,30870.94003
Barking and Dagenham,2015,Domestic,Electricity,2015,103.5894041
Barnet,2015,Domestic,Electricity,2015,242.089762
Bexley,2015,Domestic,Electricity,2015,148.5410055
Brent,2015,Domestic,Electricity,2015,165.2927441
Bromley,2015,Domestic,Electricity,2015,217.8025871
Camden,2015,Domestic,Electricity,2015,135.4476691
City of London,2015,Domestic,Electricity,2015,10.73821748
Croydon,2015,Domestic,Electricity,2015,231.8008337
Ealing,2015,Domestic,Electricity,2015,185.1898847
Enfield,2015,Domestic,Electricity,2015,192.8170099
Greenwich,2015,Domestic,Electricity,2015,144.9952917
Hackney,2015,Domestic,Electricity,2015,133.633047
Hammersmith and Fulham,2015,Domestic,Electricity,2015,110.7019674
Haringey,2015,Domestic,Electricity,2015,141.8756684
Harrow,2015,Domestic,Electricity,2015,137.4426894
Havering,2015,Domestic,Electricity,2015,159.9788905
Hillingdon,2015,Domestic,Electricity,2015,166.7707693
Hounslow,2015,Domestic,Electricity,2015,148.7049446
Islington,2015,Domestic,Electricity,2015,123.0381103
Kensington and Chelsea,2015,Domestic,Electricity,2015,144.3396537
Kingston,2015,Domestic,Electricity,2015,103.6906493
Lambeth,2015,Domestic,Electricity,2015,170.4233624
Lewisham,2015,Domestic,Electricity,2015,160.4555575
Merton,2015,Domestic,Electricity,2015,123.3019465
Newham,2015,Domestic,Electricity,2015,145.6205772
Redbridge,2015,Domestic,Electricity,2015,156.6826617
Richmond,2015,Domestic,Electricity,2015,132.5725962
Southwark,2015,Domestic,Electricity,2015,171.5319161
Sutton,2015,Domestic,Electricity,2015,128.2628657
Tower Hamlets,2015,Domestic,Electricity,2015,156.4636794
Waltham Forest,2015,Domestic,Electricity,2015,137.0038138
Wandsworth,2015,Domestic,Electricity,2015,192.6574449
Westminster,2015,Domestic,Electricity,2015,187.570225
Unapportioned,2015,Domestic,Electricity,2015,-
London,2015,Domestic,Electricity,2015,5011.027446
Barking and Dagenham,2015,Domestic,Gas,2015,128.7642198
Barnet,2015,Domestic,Gas,2015,381.096035
Bexley,2015,Domestic,Gas,2015,219.5026159
Brent,2015,Domestic,Gas,2015,269.0018325
Bromley,2015,Domestic,Gas,2015,364.0300726
Camden,2015,Domestic,Gas,2015,167.523291
City of London,2015,Domestic,Gas,2015,5.30780382
Croydon,2015,Domestic,Gas,2015,363.5299389
Ealing,2015,Domestic,Gas,2015,290.9187085
Enfield,2015,Domestic,Gas,2015,271.2815751
Greenwich,2015,Domestic,Gas,2015,200.4601545
Hackney,2015,Domestic,Gas,2015,169.3767503
Hammersmith and Fulham,2015,Domestic,Gas,2015,153.392414
Haringey,2015,Domestic,Gas,2015,221.5920196
Harrow,2015,Domestic,Gas,2015,248.6194802
Havering,2015,Domestic,Gas,2015,234.5542972
Hillingdon,2015,Domestic,Gas,2015,249.831977
Hounslow,2015,Domestic,Gas,2015,203.2603792
Islington,2015,Domestic,Gas,2015,157.8503771
Kensington and Chelsea,2015,Domestic,Gas,2015,152.7297374
Kingston,2015,Domestic,Gas,2015,158.3077973
Lambeth,2015,Domestic,Gas,2015,244.9505804
Lewisham,2015,Domestic,Gas,2015,235.6867399
Merton,2015,Domestic,Gas,2015,189.3541551
Newham,2015,Domestic,Gas,2015,190.0635039
Redbridge,2015,Domestic,Gas,2015,250.747724
Richmond,2015,Domestic,Gas,2015,208.6926433
Southwark,2015,Domestic,Gas,2015,183.6662751
Sutton,2015,Domestic,Gas,2015,185.2140512
Tower Hamlets,2015,Domestic,Gas,2015,123.1654881
Waltham Forest,2015,Domestic,Gas,2015,210.0044492
Wandsworth,2015,Domestic,Gas,2015,268.2600397
Westminster,2015,Domestic,Gas,2015,169.5636501
Unapportioned,2015,Domestic,Gas,2015,-
London,2015,Domestic,Gas,2015,7070.300777
Barking and Dagenham,2015,Domestic,Coal,2015,1.811288974
Barnet,2015,Domestic,Coal,2015,1.729313856
Bexley,2015,Domestic,Coal,2015,2.125623878
Brent,2015,Domestic,Coal,2015,1.247621357
Bromley,2015,Domestic,Coal,2015,2.303028706
Camden,2015,Domestic,Coal,2015,0.423027358
City of London,2015,Domestic,Coal,2015,0.001613569
Croydon,2015,Domestic,Coal,2015,2.882616463
Ealing,2015,Domestic,Coal,2015,1.958107848
Enfield,2015,Domestic,Coal,2015,2.343505894
Greenwich,2015,Domestic,Coal,2015,1.749444702
Hackney,2015,Domestic,Coal,2015,0.686175685
Hammersmith and Fulham,2015,Domestic,Coal,2015,0.668048064
Haringey,2015,Domestic,Coal,2015,1.338640942
Harrow,2015,Domestic,Coal,2015,1.302518593
Havering,2015,Domestic,Coal,2015,2.19496575
Hillingdon,2015,Domestic,Coal,2015,1.819351722
Hounslow,2015,Domestic,Coal,2015,1.527848012
Islington,2015,Domestic,Coal,2015,0.494615346
Kensington and Chelsea,2015,Domestic,Coal,2015,0.403177058
Kingston,2015,Domestic,Coal,2015,1.055981227
Lambeth,2015,Domestic,Coal,2015,1.206687051
Lewisham,2015,Domestic,Coal,2015,1.885746046
Merton,2015,Domestic,Coal,2015,1.735176801
Newham,2015,Domestic,Coal,2015,1.945373677
Redbridge,2015,Domestic,Coal,2015,1.883974849
Richmond,2015,Domestic,Coal,2015,1.323901723
Southwark,2015,Domestic,Coal,2015,0.95328796
Sutton,2015,Domestic,Coal,2015,1.510276976
Tower Hamlets,2015,Domestic,Coal,2015,0.469695404
Waltham Forest,2015,Domestic,Coal,2015,2.041946544
Wandsworth,2015,Domestic,Coal,2015,1.464980824
Westminster,2015,Domestic,Coal,2015,0.427649328
Unapportioned,2015,Domestic,Coal,2015,-
London,2015,Domestic,Coal,2015,46.91521219
Barking and Dagenham,2015,Domestic,Oil,2015,0.695414825
Barnet,2015,Domestic,Oil,2015,2.326951386
Bexley,2015,Domestic,Oil,2015,1.623988211
Brent,2015,Domestic,Oil,2015,1.392563372
Bromley,2015,Domestic,Oil,2015,3.738963761
Camden,2015,Domestic,Oil,2015,2.640035239
City of London,2015,Domestic,Oil,2015,0.095843211
Croydon,2015,Domestic,Oil,2015,2.383653689
Ealing,2015,Domestic,Oil,2015,1.757033642
Enfield,2015,Domestic,Oil,2015,1.701017541
Greenwich,2015,Domestic,Oil,2015,1.274587885
Hackney,2015,Domestic,Oil,2015,0.846578163
Hammersmith and Fulham,2015,Domestic,Oil,2015,1.023210708
Haringey,2015,Domestic,Oil,2015,0.851231855
Harrow,2015,Domestic,Oil,2015,1.460254985
Havering,2015,Domestic,Oil,2015,2.062221978
Hillingdon,2015,Domestic,Oil,2015,2.481735355
Hounslow,2015,Domestic,Oil,2015,1.92780984
Islington,2015,Domestic,Oil,2015,0.887175504
Kensington and Chelsea,2015,Domestic,Oil,2015,2.263233682
Kingston,2015,Domestic,Oil,2015,0.912835357
Lambeth,2015,Domestic,Oil,2015,1.681269755
Lewisham,2015,Domestic,Oil,2015,1.111379914
Merton,2015,Domestic,Oil,2015,1.197102073
Newham,2015,Domestic,Oil,2015,0.51457831
Redbridge,2015,Domestic,Oil,2015,1.294911604
Richmond,2015,Domestic,Oil,2015,1.755461681
Southwark,2015,Domestic,Oil,2015,2.31990795
Sutton,2015,Domestic,Oil,2015,1.386195641
Tower Hamlets,2015,Domestic,Oil,2015,1.26809037
Waltham Forest,2015,Domestic,Oil,2015,0.807114181
Wandsworth,2015,Domestic,Oil,2015,1.554223516
Westminster,2015,Domestic,Oil,2015,3.305087863
Unapportioned,2015,Domestic,Oil,2015,-
London,2015,Domestic,Oil,2015,52.54166305
Barking and Dagenham,2015,Domestic,Total,N/A,234.8603277
Barnet,2015,Domestic,Total,N/A,627.2420623
Bexley,2015,Domestic,Total,N/A,371.7932335
Brent,2015,Domestic,Total,N/A,436.9347613
Bromley,2015,Domestic,Total,N/A,587.8746522
Camden,2015,Domestic,Total,N/A,306.0340227
City of London,2015,Domestic,Total,N/A,16.14347808
Croydon,2015,Domestic,Total,N/A,600.5970427
Ealing,2015,Domestic,Total,N/A,479.8237347
Enfield,2015,Domestic,Total,N/A,468.1431084
Greenwich,2015,Domestic,Total,N/A,348.4794788
Hackney,2015,Domestic,Total,N/A,304.5425512
Hammersmith and Fulham,2015,Domestic,Total,N/A,265.7856402
Haringey,2015,Domestic,Total,N/A,365.6575609
Harrow,2015,Domestic,Total,N/A,388.8249431
Havering,2015,Domestic,Total,N/A,398.7903754
Hillingdon,2015,Domestic,Total,N/A,420.9038334
Hounslow,2015,Domestic,Total,N/A,355.4209816
Islington,2015,Domestic,Total,N/A,282.2702783
Kensington and Chelsea,2015,Domestic,Total,N/A,299.7358019
Kingston,2015,Domestic,Total,N/A,263.9672631
Lambeth,2015,Domestic,Total,N/A,418.2618996
Lewisham,2015,Domestic,Total,N/A,399.1394233
Merton,2015,Domestic,Total,N/A,315.5883805
Newham,2015,Domestic,Total,N/A,338.144033
Redbridge,2015,Domestic,Total,N/A,410.6092721
Richmond,2015,Domestic,Total,N/A,344.3446029
Southwark,2015,Domestic,Total,N/A,358.4713871
Sutton,2015,Domestic,Total,N/A,316.3733896
Tower Hamlets,2015,Domestic,Total,N/A,281.3669533
Waltham Forest,2015,Domestic,Total,N/A,349.8573237
Wandsworth,2015,Domestic,Total,N/A,463.936689
Westminster,2015,Domestic,Total,N/A,360.8666122
Unapportioned,2015,Domestic,Total,N/A,-
London,2015,Domestic,Total,N/A,12180.7851
Barking and Dagenham,2015,Industrial and Commercial,Electricity w/o rail,2015,133.037711
Barnet,2015,Industrial and Commercial,Electricity w/o rail,2015,168.5205918
Bexley,2015,Industrial and Commercial,Electricity w/o rail,2015,148.5278361
Brent,2015,Industrial and Commercial,Electricity w/o rail,2015,185.53835
Bromley,2015,Industrial and Commercial,Electricity w/o rail,2015,146.92061
Camden,2015,Industrial and Commercial,Electricity w/o rail,2015,480.1379853
City of London,2015,Industrial and Commercial,Electricity w/o rail,2015,839.7422239
Croydon,2015,Industrial and Commercial,Electricity w/o rail,2015,222.1856197
Ealing,2015,Industrial and Commercial,Electricity w/o rail,2015,312.1193147
Enfield,2015,Industrial and Commercial,Electricity w/o rail,2015,190.5666697
Greenwich,2015,Industrial and Commercial,Electricity w/o rail,2015,160.6264336
Hackney,2015,Industrial and Commercial,Electricity w/o rail,2015,212.5757277
Hammersmith and Fulham,2015,Industrial and Commercial,Electricity w/o rail,2015,239.0822788
